TransaccionID,TarjetaID,ComercioID,FechaHora,Monto,Ciudad,Canal
TRX015325,1531,44,2025-10-09 13:06:42,3.27,Arequipa,ATM
TRX015326,2733,100,2025-09-14 18:06:34,135.68,Trujillo,Web
TRX015327,1567,96,2025-11-17 13:13:35,43.33,Trujillo,POS
TRX015328,2245,68,2026-04-29 20:46:15,188.42,Cusco,ATM
TRX015329,423,77,2026-04-15 08:17:51,101.64,Lima,App
TRX015330,2314,72,2025-07-29 05:35:43,82.13,Piura,POS
TRX015331,443,27,2025-12-13 01:47:42,41.25,Lima,POS
TRX015332,1485,74,2026-04-10 22:32:01,37.84,Cusco,App
TRX015333,954,15,2026-06-11 21:43:28,41.46,Piura,App
TRX015334,1140,9,2025-12-08 11:09:05,289.97,Arequipa,ATM
TRX015335,2246,18,2026-05-09 05:43:24,23.64,Cusco,App
TRX015336,1736,100,2026-04-07 18:46:35,34.76,Lima,POS
TRX015337,2434,11,2026-03-23 20:23:53,1.24,Lima,ATM
TRX015338,1267,84,2026-03-25 09:31:48,88.49,Cusco,POS
TRX015339,1289,64,2026-01-18 21:39:01,82.57,Lima,Web
TRX015340,3021,2,2026-01-01 10:55:30,397.63,Lima,App
TRX015341,241,74,2026-03-27 18:50:22,258.62,Lima,App
TRX015342,2515,57,2025-11-06 09:24:25,356.66,Lima,App
TRX015343,2617,32,2025-07-08 03:55:34,396.28,Trujillo,POS
TRX015344,1942,81,2026-04-27 05:22:26,0.77,Arequipa,App
TRX015345,491,13,2025-10-31 02:39:42,373.01,Cusco,POS
TRX015346,1885,37,2026-03-07 14:52:48,228.85,Lima,ATM
TRX015347,2705,51,2026-04-20 09:51:02,209.42,Piura,ATM
TRX015348,2826,60,2025-10-11 16:06:24,70.46,Trujillo,POS
TRX015349,2313,65,2025-08-28 23:08:07,137.35,Lima,Web
TRX015350,1791,17,2025-07-23 11:36:39,51.96,Trujillo,Web
TRX015351,2559,26,2026-02-24 06:56:27,146.39,Arequipa,POS
TRX015352,85,94,2025-08-04 08:11:42,71.13,Piura,ATM
TRX015353,2776,51,2025-10-20 19:57:35,11.16,Lima,App
TRX015354,1708,64,2025-09-19 15:03:32,3.86,Lima,App
TRX015355,2845,63,2025-11-28 21:53:40,353.13,Cusco,ATM
TRX015356,1818,76,2026-03-24 19:59:38,268.05,Piura,Web
TRX015357,2158,71,2026-03-11 09:29:41,30.69,Arequipa,POS
TRX015358,167,38,2026-04-08 16:14:17,57.4,Piura,ATM
TRX015359,1440,97,2026-04-14 09:11:52,86.27,Piura,ATM
TRX015360,429,38,2026-01-22 08:33:36,17.4,Lima,ATM
TRX015361,522,11,2026-06-01 19:15:54,72.49,Trujillo,ATM
TRX015362,1592,79,2026-04-26 03:19:02,16.97,Cusco,App
TRX015363,3016,54,2026-01-16 01:01:37,309.9,Arequipa,Web
TRX015364,1042,88,2026-02-15 23:59:35,63.04,Lima,App
TRX015365,650,78,2025-11-11 02:06:52,95.24,Trujillo,ATM
TRX015366,1532,71,2026-03-23 08:37:10,147.06,Lima,POS
TRX015367,44,44,2025-08-13 00:04:33,11.93,Trujillo,App
TRX015368,2184,33,2025-07-26 19:15:12,56.61,Cusco,App
TRX015369,2956,84,2026-05-26 08:58:24,36.57,Piura,App
TRX015370,1895,59,2026-01-20 22:58:16,130.01,Piura,Web
TRX015371,2553,31,2025-12-04 03:05:54,77.59,Arequipa,App
TRX015372,2914,45,2025-08-19 10:04:16,95.65,Cusco,App
TRX015373,1963,45,2026-03-24 01:29:50,140.93,Lima,App
TRX015374,2725,67,2026-03-17 15:46:07,157.76,Arequipa,Web
TRX015375,1070,68,2025-10-20 23:20:04,465.43,Lima,POS
TRX015376,2446,88,2025-11-09 18:51:42,114.3,Lima,App
TRX015377,2310,90,2025-11-17 09:24:59,1.5,Lima,Web
TRX015378,1067,32,2025-06-27 10:30:28,152.79,Piura,Web
TRX015379,433,86,2025-06-22 05:44:57,99.92,Cusco,Web
TRX015380,1963,25,2025-10-29 05:38:12,103.13,Lima,POS
TRX015381,2101,92,2026-05-18 03:14:37,160.92,Cusco,App
TRX015382,2992,100,2026-04-18 19:39:18,38.91,Lima,Web
TRX015383,977,29,2025-07-15 02:23:17,257.67,Trujillo,Web
TRX015384,490,18,2025-09-06 19:46:04,43.03,Arequipa,POS
TRX015385,295,38,2026-04-02 22:47:42,33.07,Piura,App
TRX015386,1586,24,2025-12-29 11:09:23,146.12,Arequipa,POS
TRX015387,910,64,2025-11-05 04:55:16,232.74,Arequipa,ATM
TRX015388,3004,90,2026-01-01 04:34:36,74.26,Trujillo,Web
TRX015389,2500,30,2026-05-11 05:51:51,118.33,Piura,App
TRX015390,146,24,2025-07-04 03:00:33,3.51,Trujillo,ATM
TRX015391,2807,18,2025-10-16 19:56:56,277.51,Cusco,App
TRX015392,415,93,2025-09-23 04:51:44,93.94,Arequipa,POS
TRX015393,2535,60,2025-10-27 00:25:58,331.52,Cusco,App
TRX015394,1144,13,2025-08-22 15:05:41,117.86,Trujillo,ATM
TRX015395,905,76,2026-05-23 22:39:18,10.15,Arequipa,App
TRX015396,2219,54,2026-03-25 04:02:04,31.41,Trujillo,POS
TRX015397,1580,31,2025-10-07 09:28:01,825.18,Cusco,App
TRX015398,840,82,2025-11-18 16:56:19,199.77,Arequipa,POS
TRX015399,171,93,2025-11-20 13:04:25,214.09,Piura,ATM
TRX015400,461,55,2025-10-26 10:46:57,31.16,Piura,App
TRX015401,1109,56,2026-02-02 10:36:51,42.93,Trujillo,App
TRX015402,3025,53,2025-11-14 17:06:43,99.64,Trujillo,ATM
TRX015403,2212,98,2026-02-25 07:15:40,26.9,Trujillo,App
TRX015404,1565,81,2025-09-28 23:04:41,110.24,Cusco,ATM
TRX015405,1575,57,2026-04-29 21:10:17,2.72,Arequipa,App
TRX015406,1565,64,2025-08-22 05:19:21,37.74,Trujillo,POS
TRX015407,2314,65,2025-07-26 09:31:48,237.03,Lima,ATM
TRX015408,420,68,2025-11-26 14:05:20,24.7,Piura,POS
TRX015409,2427,100,2025-10-17 02:40:40,150.69,Trujillo,Web
TRX015410,1955,40,2025-12-18 09:29:55,407.5,Piura,App
TRX015411,1578,92,2026-04-07 01:22:25,176.69,Arequipa,Web
TRX015412,1344,19,2026-03-28 09:40:36,291.44,Piura,ATM
TRX015413,960,69,2026-03-31 05:36:47,163.22,Lima,ATM
TRX015414,268,97,2026-03-06 16:58:29,85.25,Cusco,ATM
TRX015415,1125,90,2026-01-21 09:59:42,102.97,Arequipa,POS
TRX015416,1867,60,2025-09-21 10:44:32,22.28,Piura,ATM
TRX015417,2079,96,2025-07-24 15:52:06,186.21,Piura,App
TRX015418,2170,88,2025-11-18 20:14:22,17.34,Lima,Web
TRX015419,470,32,2025-08-26 04:32:51,42.27,Lima,POS
TRX015420,1951,59,2025-08-04 03:56:59,89.45,Lima,Web
TRX015421,429,90,2026-05-26 10:37:32,394.31,Cusco,POS
TRX015422,3029,15,2025-07-19 06:44:23,16.04,Piura,ATM
TRX015423,2072,63,2026-02-10 04:22:29,27.92,Trujillo,App
TRX015424,1469,15,2026-03-16 16:13:29,290.45,Piura,POS
TRX015425,2208,80,2026-03-04 09:24:21,35.94,Trujillo,App
TRX015426,2184,59,2025-07-18 15:19:21,337.49,Lima,App
TRX015427,1145,67,2026-03-31 05:56:39,12.88,Cusco,App
TRX015428,464,1,2026-02-02 11:01:44,125.02,Trujillo,POS
TRX015429,2173,95,2025-10-25 06:07:12,88.56,Cusco,Web
TRX015430,2211,86,2025-12-20 02:23:22,4.37,Cusco,POS
TRX015431,2714,95,2025-07-05 19:04:00,28.5,Arequipa,POS
TRX015432,1531,3,2025-07-11 22:19:30,100.41,Arequipa,App
TRX015433,2364,4,2026-03-25 06:23:56,212.55,Piura,App
TRX015434,326,22,2025-07-22 21:26:45,37.9,Trujillo,POS
TRX015435,2130,40,2026-03-17 13:55:28,34.42,Trujillo,App
TRX015436,1779,47,2025-10-09 09:42:59,207.27,Piura,ATM
TRX015437,2899,46,2026-02-01 23:48:05,245.77,Trujillo,App
TRX015438,2562,67,2026-05-14 01:38:24,3.59,Arequipa,App
TRX015439,464,10,2025-09-17 07:26:42,231.95,Piura,App
TRX015440,645,58,2025-11-22 16:08:25,16.5,Piura,POS
TRX015441,2743,88,2026-01-04 23:58:39,18.07,Lima,Web
TRX015442,688,26,2025-09-09 08:47:42,24.9,Trujillo,ATM
TRX015443,1280,34,2025-10-28 19:27:44,282.46,Piura,App
TRX015444,2511,55,2026-05-29 04:56:02,315.67,Piura,App
TRX015445,878,16,2025-08-27 08:55:48,214.28,Piura,App
TRX015446,460,4,2026-02-09 05:36:18,319.35,Arequipa,Web
TRX015447,1469,18,2026-04-12 18:55:54,226.41,Lima,POS
TRX015448,1971,61,2025-12-22 16:53:17,67.04,Trujillo,POS
TRX015449,1698,46,2026-02-24 15:29:31,33.78,Arequipa,Web
TRX015450,517,35,2026-05-16 21:41:08,101.74,Lima,ATM
TRX015451,512,95,2025-11-16 09:20:10,13.82,Trujillo,App
TRX015452,2549,60,2025-06-20 08:36:47,103.88,Cusco,Web
TRX015453,1405,41,2025-06-13 05:32:34,47.95,Lima,ATM
TRX015454,1178,40,2025-12-16 09:28:42,108.45,Lima,POS
TRX015455,1162,45,2025-07-22 15:13:32,172.46,Lima,POS
TRX015456,1906,100,2026-03-20 03:04:21,81.3,Piura,App
TRX015457,1059,74,2025-07-23 16:25:33,56.1,Lima,POS
TRX015458,2963,53,2025-09-02 23:38:17,7.57,Lima,Web
TRX015459,1630,90,2025-08-20 00:45:43,109.15,Cusco,POS
TRX015460,2936,92,2025-08-06 04:06:25,54.43,Arequipa,ATM
TRX015461,2859,10,2025-08-29 10:17:55,27.36,Cusco,Web
TRX015462,1992,44,2025-11-25 07:33:45,260.17,Arequipa,ATM
TRX015463,533,15,2025-07-07 09:09:18,15.52,Trujillo,Web
TRX015464,266,57,2026-02-07 18:34:11,108.6,Arequipa,App
TRX015465,1331,3,2026-02-10 07:36:11,231.75,Piura,POS
TRX015466,706,64,2026-03-29 04:03:49,33.82,Trujillo,Web
TRX015467,1683,4,2025-11-22 01:05:27,342.77,Cusco,ATM
TRX015468,3012,27,2025-09-19 04:54:19,91.71,Cusco,App
TRX015469,637,99,2026-01-09 20:47:50,385.26,Trujillo,Web
TRX015470,152,29,2025-06-29 10:07:37,133.79,Trujillo,ATM
TRX015471,970,55,2025-09-23 08:03:54,9.89,Piura,Web
TRX015472,1597,53,2026-03-29 05:53:57,75.61,Lima,POS
TRX015473,897,94,2026-04-07 17:18:38,16.14,Arequipa,App
TRX015474,432,15,2025-06-13 18:02:08,73.77,Lima,POS
TRX015475,2716,85,2026-01-21 09:02:12,98.7,Trujillo,POS
TRX015476,2638,90,2026-04-08 06:59:31,334.83,Arequipa,Web
TRX015477,2835,49,2025-10-24 18:11:42,60.06,Piura,Web
TRX015478,1761,7,2025-08-14 18:01:44,141.48,Lima,App
TRX015479,1180,3,2025-10-27 20:48:30,69.62,Cusco,ATM
TRX015480,1763,58,2025-07-23 03:51:08,51.2,Piura,App
TRX015481,2425,10,2025-11-25 17:37:34,179.08,Lima,ATM
TRX015482,1917,86,2026-01-13 07:00:58,187.32,Cusco,Web
TRX015483,1187,76,2025-08-13 20:10:01,69.93,Trujillo,App
TRX015484,1653,44,2026-03-05 19:38:21,6.7,Cusco,App
TRX015485,1896,1,2025-06-12 21:25:26,5.41,Lima,App
TRX015486,301,96,2025-12-09 23:35:28,31.36,Arequipa,App
TRX015487,2045,63,2025-09-03 08:38:06,305.59,Arequipa,POS
TRX015488,2374,44,2025-09-08 09:16:35,313.51,Arequipa,App
TRX015489,777,43,2026-05-13 04:58:59,44.42,Lima,POS
TRX015490,1730,33,2026-04-27 23:55:39,181.84,Piura,Web
TRX015491,2672,82,2025-11-07 15:51:03,81.82,Cusco,Web
TRX015492,668,66,2025-09-30 02:30:45,81.94,Lima,App
TRX015493,2252,22,2026-04-16 05:15:02,44.89,Lima,App
TRX015494,700,66,2025-08-28 03:47:24,64.66,Arequipa,ATM
TRX015495,1379,70,2025-09-20 14:53:46,58.85,Cusco,Web
TRX015496,2944,82,2026-05-28 06:50:30,216.55,Lima,ATM
TRX015497,82,50,2026-04-29 11:57:30,47.13,Arequipa,ATM
TRX015498,392,78,2025-09-19 18:59:38,47.38,Arequipa,ATM
TRX015499,1161,13,2026-06-11 03:57:15,71.05,Arequipa,POS
TRX015500,2392,92,2025-10-26 22:18:28,122.51,Piura,ATM
TRX015501,111,54,2026-03-15 20:49:41,169.23,Cusco,POS
TRX015502,2380,31,2026-04-16 05:01:59,36.65,Trujillo,App
TRX015503,1888,20,2026-02-05 05:58:01,209.94,Lima,POS
TRX015504,1134,80,2025-10-29 14:56:33,12.85,Piura,ATM
TRX015505,2644,45,2026-05-07 22:13:21,1.79,Piura,App
TRX015506,1871,65,2026-03-19 16:06:31,870.16,Cusco,POS
TRX015507,2401,79,2026-03-11 13:28:42,6.47,Cusco,App
TRX015508,1572,16,2025-09-06 02:02:50,26.15,Piura,Web
TRX015509,610,92,2026-06-08 08:32:14,420.72,Arequipa,POS
TRX015510,2877,33,2025-09-14 18:44:08,19.26,Lima,Web
TRX015511,2344,99,2025-06-17 22:30:19,1.57,Trujillo,POS
TRX015512,1824,90,2025-08-29 23:27:57,9.13,Piura,App
TRX015513,195,63,2025-06-24 00:50:13,148.28,Lima,ATM
TRX015514,1455,53,2025-08-12 11:21:57,8.97,Piura,Web
TRX015515,1575,95,2026-02-02 06:24:59,252.76,Lima,Web
TRX015516,2935,6,2025-07-30 06:07:26,50.61,Lima,POS
TRX015517,1977,29,2025-11-23 13:59:18,2.82,Arequipa,App
TRX015518,694,86,2026-03-29 05:05:15,141.49,Piura,ATM
TRX015519,2298,46,2025-11-05 15:18:54,343.02,Lima,ATM
TRX015520,217,17,2026-02-06 02:34:27,55.57,Piura,POS
TRX015521,1756,14,2026-01-31 19:23:29,77.58,Trujillo,Web
TRX015522,1550,65,2025-07-13 04:37:11,138.27,Trujillo,ATM
TRX015523,263,71,2025-10-02 00:08:18,99.71,Piura,App
TRX015524,1602,45,2026-03-10 18:27:07,301.47,Lima,Web
TRX015525,1275,71,2026-03-18 12:17:50,63.91,Trujillo,ATM
TRX015526,2467,50,2025-10-05 17:26:49,23.14,Lima,ATM
TRX015527,2072,8,2026-01-28 00:03:34,3.1,Lima,App
TRX015528,1867,15,2025-12-07 07:02:33,101.47,Arequipa,POS
TRX015529,2771,6,2025-06-17 22:02:46,77.04,Piura,Web
TRX015530,1121,72,2026-04-16 03:42:47,380.27,Cusco,ATM
TRX015531,1557,12,2025-07-04 05:23:14,191.05,Cusco,Web
TRX015532,621,31,2025-08-30 12:30:51,43.87,Cusco,ATM
TRX015533,2627,90,2026-06-08 23:23:06,74.66,Lima,App
TRX015534,2658,69,2025-07-06 14:06:33,59.09,Trujillo,ATM
TRX015535,679,79,2026-06-07 15:50:14,116.87,Trujillo,Web
TRX015536,2017,57,2025-09-04 03:06:03,292.06,Trujillo,ATM
TRX015537,635,16,2026-05-18 03:50:43,29.62,Lima,ATM
TRX015538,48,48,2025-09-26 07:37:23,645.23,Cusco,POS
TRX015539,2194,83,2026-04-03 19:06:38,12.22,Trujillo,ATM
TRX015540,2299,90,2025-10-06 00:33:06,58.48,Cusco,App
TRX015541,2086,72,2025-08-13 06:20:54,98.95,Piura,ATM
TRX015542,2694,20,2025-12-20 22:28:48,0.14,Arequipa,Web
TRX015543,619,24,2025-10-28 21:40:01,104.76,Arequipa,Web
TRX015544,2123,65,2025-10-29 11:21:34,87.84,Trujillo,ATM
TRX015545,1192,100,2025-09-05 12:39:48,109.97,Lima,POS
TRX015546,1147,28,2026-05-07 15:52:39,237.34,Cusco,Web
TRX015547,2905,79,2025-08-04 17:18:53,49.51,Cusco,POS
TRX015548,2719,21,2026-02-25 19:53:04,104.48,Trujillo,Web
TRX015549,1434,60,2026-01-25 18:34:45,145.13,Trujillo,App
TRX015550,1555,29,2025-11-24 22:20:20,133.69,Cusco,POS
TRX015551,2409,24,2026-01-10 22:30:21,24.1,Cusco,App
TRX015552,486,61,2025-08-11 14:39:53,95.88,Arequipa,App
TRX015553,1104,1,2025-10-01 00:55:06,78.79,Lima,POS
TRX015554,16,6,2026-01-01 20:27:45,390.98,Lima,Web
TRX015555,1967,32,2025-11-11 23:04:31,199.29,Lima,Web
TRX015556,622,100,2025-12-29 00:46:39,313.93,Cusco,Web
TRX015557,830,85,2026-05-21 22:14:44,88.98,Cusco,POS
TRX015558,2136,62,2026-03-18 14:45:49,24.42,Cusco,App
TRX015559,827,89,2025-10-06 15:38:32,87.1,Lima,ATM
TRX015560,2969,76,2026-04-23 02:06:41,270.44,Cusco,ATM
TRX015561,2516,20,2026-02-28 01:57:50,78.46,Piura,Web
TRX015562,722,31,2025-09-22 20:25:19,50.86,Trujillo,POS
TRX015563,2832,51,2025-10-27 18:15:58,318.79,Arequipa,ATM
TRX015564,1304,83,2025-12-22 06:25:08,6.89,Piura,ATM
TRX015565,2414,73,2026-06-02 20:55:07,126.43,Lima,POS
TRX015566,1427,31,2025-09-10 14:15:11,81.3,Piura,App
TRX015567,2848,32,2026-04-02 03:21:10,27.8,Piura,POS
TRX015568,114,63,2026-02-23 21:19:06,193.94,Trujillo,Web
TRX015569,1612,18,2025-07-07 15:31:56,47.42,Arequipa,App
TRX015570,1738,84,2025-08-21 05:47:13,48.33,Piura,POS
TRX015571,2782,70,2025-09-21 08:21:50,59.15,Piura,POS
TRX015572,190,100,2025-07-05 17:44:13,110.7,Lima,POS
TRX015573,417,3,2026-04-01 11:38:35,25.6,Arequipa,ATM
TRX015574,1110,36,2025-10-28 02:00:00,10.07,Piura,App
TRX015575,633,72,2025-08-13 13:26:15,108.07,Trujillo,POS
TRX015576,1681,2,2025-10-15 00:36:12,3.12,Cusco,App
TRX015577,224,96,2025-12-04 07:53:01,290.27,Cusco,ATM
TRX015578,1828,99,2026-02-18 06:14:56,2.71,Cusco,ATM
TRX015579,3018,8,2025-08-08 12:12:44,523.55,Trujillo,Web
TRX015580,2742,12,2026-02-25 22:17:59,47.06,Arequipa,App
TRX015581,2542,38,2025-12-17 11:33:31,73.65,Trujillo,ATM
TRX015582,578,21,2026-06-01 09:35:27,320.84,Cusco,App
TRX015583,1339,60,2025-07-20 16:11:09,0.4,Trujillo,Web
TRX015584,441,2,2026-05-30 01:36:13,192.64,Piura,Web
TRX015585,2346,13,2025-10-09 00:58:44,35.38,Lima,App
TRX015586,2207,85,2026-04-05 03:45:20,18.09,Piura,ATM
TRX015587,2790,76,2025-10-28 21:47:00,394.09,Cusco,App
TRX015588,2336,82,2025-10-12 12:56:01,26.02,Lima,POS
TRX015589,2812,77,2025-10-28 17:02:26,251.13,Piura,App
TRX015590,990,61,2026-06-08 20:33:59,122.03,Arequipa,POS
TRX015591,1254,10,2026-04-23 04:01:48,25.15,Lima,POS
TRX015592,562,73,2025-07-20 10:49:09,117.2,Cusco,ATM
TRX015593,2919,53,2026-04-28 22:33:12,48.22,Arequipa,POS
TRX015594,1075,37,2025-08-26 21:12:21,7.9,Lima,POS
TRX015595,1063,43,2025-12-12 06:40:42,98.84,Cusco,ATM
TRX015596,484,74,2025-12-14 13:46:51,33.72,Lima,App
TRX015597,2836,64,2026-06-04 09:48:49,158.02,Piura,ATM
TRX015598,530,39,2025-09-07 21:26:49,213.84,Lima,POS
TRX015599,1353,6,2025-07-23 16:56:35,209.78,Arequipa,POS
TRX015600,774,52,2026-01-29 05:10:35,120.19,Trujillo,ATM
TRX015601,190,20,2026-03-06 04:10:11,264.36,Cusco,POS
TRX015602,1286,13,2025-11-04 21:05:12,14.45,Cusco,App
TRX015603,1766,67,2026-04-16 12:44:03,13.53,Cusco,POS
TRX015604,378,39,2025-11-24 14:16:24,147.88,Cusco,App
TRX015605,2649,68,2025-09-05 08:19:06,217.74,Trujillo,POS
TRX015606,2224,58,2026-03-15 06:52:24,127.01,Arequipa,ATM
TRX015607,2106,62,2025-10-18 16:02:17,31.74,Lima,Web
TRX015608,342,98,2025-06-21 23:49:14,32.57,Lima,Web
TRX015609,2466,12,2026-02-13 00:31:55,29.99,Cusco,POS
TRX015610,2100,35,2025-10-02 23:31:45,262.43,Arequipa,App
TRX015611,2668,74,2026-02-28 05:06:15,140.44,Piura,POS
TRX015612,2091,23,2025-07-10 05:34:10,113.86,Piura,ATM
TRX015613,759,62,2026-05-10 16:01:02,6.76,Arequipa,App
TRX015614,2983,86,2025-08-04 18:21:12,58.65,Piura,Web
TRX015615,503,44,2026-01-19 12:07:47,57.25,Cusco,POS
TRX015616,1643,72,2025-07-29 15:59:34,0.79,Cusco,ATM
TRX015617,1075,60,2025-10-03 17:41:13,780.76,Arequipa,Web
TRX015618,903,10,2025-10-22 00:29:09,150.43,Piura,App
TRX015619,2439,88,2025-08-23 15:16:27,437.88,Trujillo,ATM
TRX015620,908,91,2025-07-01 11:25:32,0.19,Piura,POS
TRX015621,2818,31,2026-04-29 11:53:21,172.82,Cusco,POS
TRX015622,962,91,2026-01-16 01:50:54,70.48,Arequipa,ATM
TRX015623,52,29,2025-09-28 17:28:58,53.52,Cusco,App
TRX015624,10,31,2025-10-09 19:32:14,4.16,Arequipa,POS
TRX015625,473,45,2025-07-12 20:33:41,45.12,Trujillo,Web
TRX015626,632,95,2025-12-11 04:33:25,120.57,Trujillo,Web
TRX015627,596,28,2025-10-07 19:12:07,93.12,Arequipa,POS
TRX015628,3032,69,2025-08-21 17:30:05,139.82,Lima,App
TRX015629,1671,22,2025-12-10 06:50:38,181.26,Cusco,Web
TRX015630,2198,57,2026-01-06 07:29:09,79.17,Cusco,Web
TRX015631,2249,88,2026-05-02 03:04:03,322.83,Cusco,Web
TRX015632,2714,64,2026-05-30 09:54:46,284.64,Cusco,POS
TRX015633,1303,9,2025-12-28 17:50:30,75.39,Arequipa,App
TRX015634,2866,37,2025-08-30 07:25:21,55.08,Cusco,Web
TRX015635,1814,30,2026-02-18 22:30:55,29.02,Cusco,App
TRX015636,838,23,2025-07-01 14:45:52,314.46,Cusco,POS
TRX015637,1537,56,2026-03-10 16:11:08,38.68,Cusco,App
TRX015638,2362,15,2025-08-24 18:06:40,69.61,Trujillo,Web
TRX015639,1891,17,2026-04-18 00:02:48,564.27,Trujillo,ATM
TRX015640,191,51,2025-10-16 10:11:36,81.82,Cusco,ATM
TRX015641,1897,46,2025-11-07 13:15:19,105.7,Lima,App
TRX015642,50,44,2026-01-08 04:38:02,220.06,Piura,POS
TRX015643,1134,1,2026-03-25 17:59:00,34.24,Trujillo,POS
TRX015644,267,46,2026-04-03 10:55:39,330.39,Cusco,App
TRX015645,2119,27,2025-06-28 11:50:39,23.33,Trujillo,App
TRX015646,2202,20,2026-02-15 11:12:03,30.93,Trujillo,ATM
TRX015647,1397,20,2026-01-13 05:18:26,73.9,Trujillo,Web
TRX015648,1040,71,2025-12-22 21:53:10,84.61,Piura,App
TRX015649,1018,27,2026-04-16 02:44:37,154.94,Trujillo,App
TRX015650,1156,55,2026-03-03 20:23:29,113.64,Cusco,App
TRX015651,2599,59,2026-05-08 04:39:44,58.7,Lima,ATM
TRX015652,1299,68,2025-10-06 21:22:14,56.54,Trujillo,Web
TRX015653,557,33,2026-05-24 16:09:45,63.68,Trujillo,App
TRX015654,1809,72,2026-06-05 18:58:42,286.62,Cusco,ATM
TRX015655,341,64,2025-08-28 15:35:09,30.71,Cusco,ATM
TRX015656,366,80,2026-02-17 00:42:46,73.48,Arequipa,ATM
TRX015657,623,14,2025-06-20 15:19:44,37.81,Lima,ATM
TRX015658,243,24,2026-01-21 22:04:14,97.42,Trujillo,POS
TRX015659,1297,9,2026-02-07 13:26:08,149.03,Trujillo,Web
TRX015660,2880,69,2025-11-02 14:16:21,90.35,Cusco,POS
TRX015661,2513,7,2026-06-10 17:12:03,126.13,Trujillo,ATM
TRX015662,583,75,2025-11-21 20:43:22,227.34,Cusco,ATM
TRX015663,3020,18,2025-08-06 18:10:22,160.74,Arequipa,Web
TRX015664,2386,45,2026-04-08 01:01:48,31.16,Piura,ATM
TRX015665,1297,43,2025-11-07 22:18:59,176.4,Trujillo,POS
TRX015666,455,24,2025-11-18 11:34:44,101.11,Cusco,POS
TRX015667,1451,99,2025-11-21 00:09:38,20.69,Lima,App
TRX015668,726,82,2025-09-14 04:08:03,209.16,Cusco,POS
TRX015669,1156,97,2026-04-27 08:33:36,18.96,Piura,App
TRX015670,184,8,2025-09-21 07:55:15,42.11,Cusco,Web
TRX015671,1719,6,2026-05-17 03:37:28,106.22,Piura,POS
TRX015672,377,80,2025-08-21 11:18:34,236.07,Lima,App
TRX015673,2914,5,2025-12-14 10:17:02,433.35,Piura,ATM
TRX015674,75,60,2026-02-24 21:35:41,46.41,Trujillo,Web
TRX015675,489,19,2026-06-11 20:24:57,100.81,Arequipa,Web
TRX015676,1154,86,2026-03-11 07:29:56,175.89,Piura,POS
TRX015677,313,31,2026-04-04 23:39:41,51.27,Piura,POS
TRX015678,1747,96,2025-09-16 01:13:31,131.89,Arequipa,Web
TRX015679,2995,45,2026-01-12 13:48:58,9.69,Lima,App
TRX015680,1726,42,2026-05-10 03:35:23,24.3,Piura,ATM
TRX015681,524,55,2025-07-20 11:08:43,326.79,Trujillo,ATM
TRX015682,2065,29,2026-02-02 09:19:26,30.78,Cusco,POS
TRX015683,303,74,2026-04-15 12:35:21,38.6,Lima,ATM
TRX015684,610,33,2026-03-28 07:18:02,55.46,Cusco,Web
TRX015685,1687,18,2026-01-18 03:20:39,69.8,Trujillo,Web
TRX015686,893,5,2025-07-21 04:12:15,278.84,Trujillo,ATM
TRX015687,437,87,2025-10-09 23:48:36,132.45,Arequipa,ATM
TRX015688,1993,82,2025-10-13 00:40:41,98.75,Trujillo,App
TRX015689,196,74,2026-05-29 18:46:26,708.23,Cusco,Web
TRX015690,1321,28,2026-05-20 05:59:33,78.96,Cusco,App
TRX015691,1263,53,2025-07-06 17:14:50,51.72,Lima,Web
TRX015692,3016,45,2026-04-15 01:35:59,91.75,Piura,ATM
TRX015693,1716,84,2026-01-24 04:06:14,148.02,Piura,ATM
TRX015694,1463,9,2026-06-10 09:45:45,40.31,Trujillo,Web
TRX015695,2820,64,2026-04-23 17:14:32,52.15,Trujillo,Web
TRX015696,719,65,2025-07-15 00:30:36,681.63,Lima,POS
TRX015697,1248,26,2025-08-07 19:39:22,125.94,Trujillo,POS
TRX015698,1391,31,2026-02-06 06:31:06,38.69,Arequipa,Web
TRX015699,1792,86,2026-04-14 02:29:19,200.4,Cusco,Web
TRX015700,1376,54,2025-12-15 01:32:42,81.08,Lima,Web
TRX015701,283,6,2025-09-07 09:59:16,756.48,Trujillo,App
TRX015702,1475,5,2026-02-17 11:41:13,19.11,Lima,App
TRX015703,2745,41,2025-09-03 09:10:22,72.26,Lima,Web
TRX015704,2751,99,2025-12-07 17:49:01,96.82,Arequipa,POS
TRX015705,1697,69,2025-09-16 01:32:38,81.54,Arequipa,ATM
TRX015706,1389,50,2025-09-07 11:33:27,146.14,Cusco,App
TRX015707,1140,59,2025-09-17 23:31:08,126.21,Cusco,App
TRX015708,1194,100,2026-01-06 21:07:13,66.24,Cusco,ATM
TRX015709,2795,99,2025-07-06 21:53:31,23.58,Piura,ATM
TRX015710,1532,24,2026-02-05 13:45:29,30.97,Cusco,POS
TRX015711,2484,19,2025-12-12 12:25:51,72.52,Piura,POS
TRX015712,2585,52,2025-07-20 19:40:24,49.99,Arequipa,POS
TRX015713,1942,96,2025-06-24 21:13:17,387.25,Cusco,POS
TRX015714,1491,1,2025-11-17 13:26:00,103.33,Lima,ATM
TRX015715,1078,52,2026-05-21 17:20:07,2.91,Lima,App
